admin0Name_en,admin0Pcode,admin1Name_en,admin1Pcode,admin2Name_en,admin2Pcode,admin3Name_en,admin3Pcode,admin4Name_en,admin4Pcode
Ukraine,UA,Zaporizka,UA23,Novomykolaivskyi,UA23236,Tersianska,UA2323686600,Voskresenka,UA2323686603
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Bilenkivska,UA2322180800,Smoliane,UA2322185703
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Bilenkivska,UA2322180800,Novoserhiivka,UA2322185702
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Natalivska,UA2322186800,Cherepivske,UA2322186805
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Natalivska,UA2322186800,Novostepnianske,UA2322186804
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Natalivska,UA2322186800,Lezhyne,UA2322186803
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Mykolai-Pilska,UA2322187200,Yavornytske,UA2322187208
Ukraine,UA,Zaporizka,UA23,Mykhailivskyi,UA23233,Liubymivska,UA2323383300,Barvinivka,UA2323383302
Ukraine,UA,Zaporizka,UA23,Mykhailivskyi,UA23233,Plodorodnenska,UA2323385500,Radisne,UA2323385505
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Mykolai-Pilska,UA2322187200,Novopetrivka,UA2322187206
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Mykolai-Pilska,UA2322187200,Morozivka,UA2322187205
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Mykolai-Pilska,UA2322187200,Krylivske,UA2322187204
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Mykolai-Pilska,UA2322187200,Dolynivka,UA2322187203
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Mykolai-Pilska,UA2322187200,Dniprovi Khvyli,UA2322187202
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Novooleksandrivska,UA2322187900,Yulivka,UA2322187903
Ukraine,UA,Zaporizka,UA23,Mykhailivskyi,UA23233,Rozdolska,UA2323386600,Zavitne,UA2323386605
Ukraine,UA,Zaporizka,UA23,Mykhailivskyi,UA23233,Rozdolska,UA2323386600,Vyshnivka,UA2323386604
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Paryshchenska,UA2624084600,Lisna Velesnytsia,UA2624084602
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Pasichnianska,UA2624085000,Sokolovytsia,UA2624085004
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Pasichnianska,UA2624085000,Postoiata,UA2624085003
Ukraine,UA,Zaporizka,UA23,Rozivskyi,UA23249,Novozlatopilska,UA2324984000,Zelenopil,UA2324984003
Ukraine,UA,Zaporizka,UA23,Rozivskyi,UA23249,Solodkovodnenska,UA2324984800,Kobylne,UA2324984811
Ukraine,UA,Zaporizka,UA23,Rozivskyi,UA23249,Solodkovodnenska,UA2324984800,Ivanivka,UA2324984809
Ukraine,UA,Zaporizka,UA23,Rozivskyi,UA23249,Solodkovodnenska,UA2324984800,Zaporizke,UA2324984807
Ukraine,UA,Zaporizka,UA23,Rozivskyi,UA23249,Solodkovodnenska,UA2324984800,Forois,UA2324984805
Ukraine,UA,Zaporizka,UA23,Rozivskyi,UA23249,Solodkovodnenska,UA2324984800,Verkhivka,UA2324984803
Ukraine,UA,Zaporizka,UA23,Tokmatskyi,UA23252,Balkivska,UA2325280400,Svitle,UA2325280404
Ukraine,UA,Zaporizka,UA23,Novomykolaivskyi,UA23236,Trudova,UA2323687200,Holubkove,UA2323687202
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Dolynska,UA2322183500,Kantserivka,UA2322183504
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Stepnenska,UA2322188600,Rostushche,UA2322188602
Ukraine,UA,Zaporizka,UA23,Chernihivskyi,UA23255,Ilinska,UA2325585700,Kalynivka,UA2325585702
Ukraine,UA,Zaporizka,UA23,Melitopolskyi,UA23230,Novopylypivska,UA2323082800,Sosnivka,UA2323082803
Ukraine,UA,Zaporizka,UA23,Prymorskyi,UA23248,Zelenivska,UA2324882000,Nelhivka,UA2324882002
Ukraine,UA,Zaporizka,UA23,Vilnianskyi,UA23215,Druzheliubivska,UA2321581400,Hasanivka,UA2321581402
Ukraine,UA,Zaporizka,UA23,Vasylivskyi,UA23209,Kamianska,UA2320982200,Plavni,UA2320982202
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Svitankivska,UA2624486000,Boiky,UA2624486002
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Stratynska,UA2624486200,Pohrebivka,UA2624486203
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Stratynska,UA2624486200,Pylypivtsi,UA2624486202
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Frazka,UA2624486500,Pidbiria,UA2624486503
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Frazka,UA2624486500,Benkivtsi,UA2624486502
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Bilshivtsivska,UA2621255300,Slobidka Bilshivtsivska,UA2621255301
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Bliudnykivska,UA2621280300,Temyrivtsi,UA2621280305
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Bliudnykivska,UA2621280300,Pukasivtsi,UA2621280304
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Bliudnykivska,UA2621280300,Kurypiv,UA2621280303
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Bliudnykivska,UA2621280300,Hannivtsi,UA2621280302
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Deliivska,UA2621281500,Byshiv,UA2621281502
Ukraine,UA,Zaporizka,UA23,Novomykolaivskyi,UA23236,Trudova,UA2323687200,Kyivske,UA2323687203
Ukraine,UA,Zaporizka,UA23,Novomykolaivskyi,UA23236,Trudova,UA2323687200,Novoukrainka,UA2323687204
Ukraine,UA,Zaporizka,UA23,Novomykolaivskyi,UA23236,Trudova,UA2323687200,Sorochyne,UA2323687205
Ukraine,UA,Zaporizka,UA23,Vasylivskyi,UA23209,Piatykhatska,UA2320985800,Mali Shcherbaky,UA2320985807
Ukraine,UA,Zaporizka,UA23,Bilmatskyi,UA23227,Komysh-Zorianska,UA2322755400,Rudenka,UA2322788002
Ukraine,UA,Zaporizka,UA23,Bilmatskyi,UA23227,Komysh-Zorianska,UA2322755400,Ternove,UA2322788003
Ukraine,UA,Zaporizka,UA23,Bilmatskyi,UA23227,Komysh-Zorianska,UA2322755400,Truzhenka,UA2322788004
Ukraine,UA,Zaporizka,UA23,Vilnianskyi,UA23215,Liubymivska,UA2321582500,Vyshniaky,UA2321582503
Ukraine,UA,Zaporizka,UA23,Zaporizkyi,UA23221,Veselivska,UA2322181300,Zoriane,UA2322181307
Ukraine,UA,Ivano-Frankivska,UA26,Verkhovynskyi,UA26208,Verkhnoiasenivska,UA2620881500,Rivnia,UA2620881503
Ukraine,UA,Ivano-Frankivska,UA26,Verkhovynskyi,UA26208,Kryvopilska,UA2620885000,Staishche,UA2620885003
Ukraine,UA,Ivano-Frankivska,UA26,Rozhniativskyi,UA26248,Verbivska,UA2624880600,Topilske,UA2624880602
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Hvizdska,UA2624081500,Mlyny,UA2624081502
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Zelenska,UA2624082100,Chernyk,UA2624082103
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Zelenska,UA2624082100,Maksymets,UA2624082102
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Chornopotitska,UA2121987200,Lokit,UA2121987203
Ukraine,UA,Zakarpatska,UA21,Svaliavskyi,UA21240,Dusynska,UA2124082300,Lopushanka,UA2124082303
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Babychivska,UA2122780200,Dilok,UA2122780202
Ukraine,UA,Zakarpatska,UA21,Khustskyi,UA21253,Horinchivska,UA2125382200,Dilok,UA2125382202
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Zubivska,UA2122783000,Sofiia,UA2122783002
Ukraine,UA,Ivano-Frankivska,UA26,Bohorodchanskyi,UA26204,Starunska,UA2620488800,Lastivtsi,UA2620488802
Ukraine,UA,Ivano-Frankivska,UA26,Dolynskyi,UA26220,Staromizunska,UA2622086200,Novyi Mizun,UA2622086202
Ukraine,UA,Ivano-Frankivska,UA26,Verkhovynskyi,UA26208,Dovhopilska,UA2620883000,Kokhan,UA2620883002
Ukraine,UA,Ivano-Frankivska,UA26,Dolynskyi,UA26220,Shevchenkivska,UA2622087600,Myslivka,UA2622087602
Ukraine,UA,Ivano-Frankivska,UA26,Dolynskyi,UA26220,Vytvytska,UA2622080500,Luzhky,UA2622085603
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Pidmykhailivska,UA2624484900,Zhuriv,UA2624484902
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Dehivska,UA2624485200,Pryozerne,UA2624485203
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Sarnykivska,UA2624485800,Zalyvky,UA2624485803
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Sarnykivska,UA2624485800,Dibrova,UA2624485802
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Svitankivska,UA2624486000,Stefanivka,UA2624486003
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Mariiampilska,UA2621285300,Vodnyky,UA2621285302
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Medukhivska,UA2621285400,Voronytsia,UA2621285402
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Nastashynska,UA2621285700,Kunychi,UA2621285702
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Novoskomorokhivska,UA2621285800,Stari Skomorokhy,UA2621285803
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Novoskomorokhivska,UA2621285800,Pidshumliantsi,UA2621285802
Ukraine,UA,Ivano-Frankivska,UA26,Burshtynska,UA26103,Burshtynska,UA2610300000,Vyhivka,UA2610300001
Ukraine,UA,Zakarpatska,UA21,Khustskyi,UA21253,Drahivska,UA2125382800,Stanovets,UA2125382804
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Ivanovetska,UA2122783200,Stare Davydkovo,UA2122783203
Ukraine,UA,Zakarpatska,UA21,Rakhivskyi,UA21236,Yasinianska,UA2123656200,Stebnyi,UA2123656201
Ukraine,UA,Zakarpatska,UA21,Perechynskyi,UA21232,Turie-Pasichanska,UA2123285500,Rakovo,UA2123285503
Ukraine,UA,Zakarpatska,UA21,Vynohradivskyi,UA21212,Chornotysivska,UA2121286200,Kholmovets,UA2121286202
Ukraine,UA,Lvivska,UA46,Buskyi,UA46206,Chanyzka,UA4620687000,Stovpyn,UA4620687005
Ukraine,UA,Lvivska,UA46,Buskyi,UA46206,Sokolianska,UA4620685800,Marashchanka,UA4620685806
Ukraine,UA,Ivano-Frankivska,UA26,Sniatynskyi,UA26252,Kulachkivska,UA2625283300,Khomiakivka,UA2625283302
Ukraine,UA,Ivano-Frankivska,UA26,Sniatynskyi,UA26252,Kniazhenska,UA2625282600,Drahasymiv,UA2625282602
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Pidhorodianska,UA2624484400,Ruda,UA2624484403
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Pidhorodianska,UA2624484400,Lukovyshche,UA2624484402
Ukraine,UA,Ivano-Frankivska,UA26,Rohatynskyi,UA26244,Potitska,UA2624484500,Zalypia,UA2624484503
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Starohvizdetska,UA2623286700,Malyi Hvizdets,UA2623286703
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Torhovytska,UA2623287400,Zakrivtsi,UA2623287402
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Piadytska,UA2623285800,Yasinky,UA2623287603
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Bystrytska,UA2624080600,Prychil,UA2624080604
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Bystrytska,UA2624080600,Klympushi,UA2624080603
Ukraine,UA,Ivano-Frankivska,UA26,Nadvirnianskyi,UA26240,Bystrytska,UA2624080600,Zghary,UA2624080602
Ukraine,UA,Zakarpatska,UA21,Mizhhirskyi,UA21224,Pryslipska,UA2122485600,Zavyika,UA2122485602
Ukraine,UA,Zakarpatska,UA21,Velykobereznianskyi,UA21208,Malobereznianska,UA2120883600,Zavosyna,UA2120883602
Ukraine,UA,Zakarpatska,UA21,Volovetskyi,UA21215,Nyzhnovoritska,UA2121584200,Zadilske,UA2121584202
Ukraine,UA,Zakarpatska,UA21,Khustskyi,UA21253,Koshelivska,UA2125384200,Zalom,UA2125384202
Ukraine,UA,Zakarpatska,UA21,Rakhivskyi,UA21236,Luhivska,UA2123685000,Hoverla,UA2123685002
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Dubrivska,UA2121982800,Velyka Roztoka,UA2121982802
Ukraine,UA,Lvivska,UA46,Buskyi,UA46206,Andriivska,UA4620680400,Petrychi,UA4620680403
Ukraine,UA,Lvivska,UA46,Yavorivskyi,UA46258,Ternovytska,UA4625888600,Lis,UA4625888602
Ukraine,UA,Lvivska,UA46,Pustomytivskyi,UA46236,Shchyretska,UA4623655500,Dubianka,UA4623655501
Ukraine,UA,Lvivska,UA46,Brodivskyi,UA46203,Stanislavchytska,UA4620386600,Pankova,UA4620386606
Ukraine,UA,Vinnytska,UA05,Trostianetskyi,UA05241,Novoobodivska,UA0524183900,Mala Stratiivka,UA0524183903
Ukraine,UA,Khmelnytska,UA68,Dunaievetskyi,UA68218,Dunaievetska,UA6821810100,Zaholosna,UA6821885602
Ukraine,UA,Mykolaivska,UA48,Yelanetskyi,UA48230,Novovasylivska,UA4823083000,Ivanivka,UA4823083002
Ukraine,UA,Mykolaivska,UA48,Voznesenskyi,UA48220,Hryhorivska,UA4822081700,Vasylivka,UA4822081703
Ukraine,UA,Donetska,UA14,Kramatorska,UA14129,Kramatorska,UA1412900000,Semenivka,UA1412990003
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Sidlyshchenska,UA2623286200,Khorosna,UA2623286203
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Sidlyshchenska,UA2623286200,Stanislavivka,UA2623286202
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Mateievetska,UA2623284200,Krynychky,UA2623286403
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Mateievetska,UA2623284200,Zamulyntsi,UA2623286402
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Kinchakivska,UA2621283900,Ozertse,UA2621283903
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Kinchakivska,UA2621283900,Kremydiv,UA2621283902
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Komarivska,UA2621284200,Sokil,UA2621284202
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Korostovychivska,UA2621284500,Kuropatnyky,UA2621284502
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Verkhnovyznytska,UA2122781400,Klochky,UA2122781402
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Ivanovetska,UA2122783200,Kliachanovo,UA2122783202
Ukraine,UA,Zakarpatska,UA21,Rakhivskyi,UA21236,Vodytska,UA2123682000,Plaiuts,UA2123682002
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Brestivska,UA2122780800,Ploskanovytsia,UA2122780803
Ukraine,UA,Zakarpatska,UA21,Svaliavskyi,UA21240,Ploskivska,UA2124084200,Ploskyi Potik,UA2124084204
Ukraine,UA,Zakarpatska,UA21,Khustskyi,UA21253,Nyzhnobystrivska,UA2125386200,Protyven,UA2125386202
Ukraine,UA,Zakarpatska,UA21,Svaliavskyi,UA21240,Ploskivska,UA2124084200,Pavlovo,UA2124084203
Ukraine,UA,Zakarpatska,UA21,Mizhhirskyi,UA21224,Lozianska,UA2122483200,Sopky,UA2122483203
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Mateievetska,UA2623284200,Hanniv,UA2623281802
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Mateievetska,UA2623284200,Kropyvyshche,UA2623285403
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Staromartynivska,UA2621286600,Rizdviany,UA2621286603
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Tenetnykivska,UA2621287000,Novyi Martyniv,UA2621287002
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Zalukvianska,UA2621283300,Shevchenkove,UA2621283302
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Kinchakivska,UA2621283900,Sadky,UA2621283904
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Zahatianska,UA2121983600,Kobalevytsia,UA2121983605
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Chornopotitska,UA2121987200,Krainia Martynka,UA2121987202
Ukraine,UA,Zakarpatska,UA21,Rakhivskyi,UA21236,Kostylivska,UA2123684000,Vilkhovatyi,UA2123684002
Ukraine,UA,Zakarpatska,UA21,Khustskyi,UA21253,Monastyretska,UA2125385600,Medvezhyi,UA2125385602
Ukraine,UA,Zakarpatska,UA21,Mizhhirskyi,UA21224,Nyzhnostudenivska,UA2122484400,Verkhnii Studenyi,UA2122484402
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Bystrytska,UA2122781000,Vilkhovytsia,UA2122781002
Ukraine,UA,Zakarpatska,UA21,Tiachivskyi,UA21244,Uhlianska,UA2124487600,Mala Uholka,UA2124487604
Ukraine,UA,Zakarpatska,UA21,Berehivskyi,UA21204,Popivska,UA2120488000,Male Popovo,UA2120488003
Ukraine,UA,Ternopilska,UA61,Zborivskyi,UA61226,Yarchovetska,UA6122689800,Pidhaichyky,UA6122689805
Ukraine,UA,Lvivska,UA46,Kamianka-Buzkyi,UA46221,Zheldetska,UA4622183000,Sokil,UA4622183007
Ukraine,UA,Lvivska,UA46,Zhovkivskyi,UA46227,Krekhivska,UA4622784400,Maidan,UA4622784404
Ukraine,UA,Ternopilska,UA61,Kozivskyi,UA61230,Koniukhivska,UA6123084800,Zalissia,UA6123084805
Ukraine,UA,Lvivska,UA46,Yavorivskyi,UA46258,Lozynska,UA4625885200,Dubrovytsia,UA4625885204
Ukraine,UA,Ivano-Frankivska,UA26,Kolomyiskyi,UA26232,Sidlyshchenska,UA2623286200,Molodyliv,UA2623286205
Ukraine,UA,Ivano-Frankivska,UA26,Horodenkivskyi,UA26216,Nezvyska,UA2621682300,Voroniv,UA2621682303
Ukraine,UA,Ivano-Frankivska,UA26,Horodenkivskyi,UA26216,Oliievo-Korolivska,UA2621682900,Novoselivka,UA2621682902
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Ozerianska,UA2621286000,Sloboda,UA2621286003
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Perlivetska,UA2621286200,Subotiv,UA2621286203
Ukraine,UA,Ivano-Frankivska,UA26,Halytskyi,UA26212,Perlivetska,UA2621286200,Ostriv,UA2621286202
Ukraine,UA,Zakarpatska,UA21,Khustskyi,UA21253,Lypchanska,UA2125385200,Krainie,UA2125385202
Ukraine,UA,Zakarpatska,UA21,Mizhhirskyi,UA21224,Synevyrsko-Polianska,UA2122487200,Berehy,UA2122487202
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Lalivska,UA2122785000,Berezynka,UA2122785002
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Kolchynska,UA2122755300,Klenovets,UA2122755302
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Zahatianska,UA2121983600,Klymovytsia,UA2121983604
Ukraine,UA,Zakarpatska,UA21,Vynohradivskyi,UA21212,Nevetlenfolivska,UA2121282400,Okli,UA2121282403
Ukraine,UA,Zakarpatska,UA21,Vynohradivskyi,UA21212,Nevetlenfolivska,UA2121282400,Okli Hed,UA2121282404
Ukraine,UA,Zakarpatska,UA21,Svaliavskyi,UA21240,Dusynska,UA2124082300,Plavia,UA2124082305
Ukraine,UA,Zakarpatska,UA21,Tiachivskyi,UA21244,Dubivska,UA2124455600,Nyzhnii Dubovets,UA2124455602
Ukraine,UA,Zakarpatska,UA21,Vynohradivskyi,UA21212,Nevetlenfolivska,UA2121282400,Nove Klynove,UA2121282406
Ukraine,UA,Lvivska,UA46,Yavorivskyi,UA46258,Porichanska,UA4625886400,Yamelnia,UA4625886404
Ukraine,UA,Lvivska,UA46,Zhovkivskyi,UA46227,Pidlissianska,UA4622787400,Dumychi,UA4622787403
Ukraine,UA,Lvivska,UA46,Kamianka-Buzkyi,UA46221,Siletska,UA4622185600,Perekalky,UA4622185603
Ukraine,UA,Luhanska,UA44,Lutuhynskyi,UA44222,Vrubivska,UA4422255800,Novopavlivka,UA4422255801
Ukraine,UA,Luhanska,UA44,Perevalskyi,UA44236,Buhaivska,UA4423655500,Troitske,UA4423655503
Ukraine,UA,Dnipropetrovska,UA12,Verkhnodniprovskyi,UA12210,Borovkivska,UA1221081800,Vilni Khutory,UA1221081803
Ukraine,UA,Mykolaivska,UA48,Pervomaiskyi,UA48254,Kamianomostivska,UA4825482200,Petrivka,UA4825482204
Ukraine,UA,Dnipropetrovska,UA12,Kryvorizkyi,UA12218,Shevchenkivska,UA1221885900,Kamiane Pole,UA1221885904
Ukraine,UA,Lvivska,UA46,Zhovkivskyi,UA46227,Lypnytska,UA4622785200,Holokamianka,UA4622785203
Ukraine,UA,Zakarpatska,UA21,Uzhhorodskyi,UA21248,Malodobronska,UA2124883900,Demechi,UA2124883902
Ukraine,UA,Zakarpatska,UA21,Berehivskyi,UA21204,Nyzhnoremetivska,UA2120486800,Verkhni Remety,UA2120486802
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Obavska,UA2122786200,Dubyno,UA2122786203
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Zahatianska,UA2121983600,Ivashkovytsia,UA2121983603
Ukraine,UA,Zakarpatska,UA21,Mukachivskyi,UA21227,Bobovyshchenska,UA2122780400,Ilkivtsi,UA2122780405
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Bridska,UA2121981200,Deshkovytsia,UA2121981202
Ukraine,UA,Zakarpatska,UA21,Vynohradivskyi,UA21212,Pyiterfolvivska,UA2121284100,Forholan,UA2121284103
Ukraine,UA,Zakarpatska,UA21,Tiachivskyi,UA21244,Bedevlianska,UA2124480400,Dibrivka,UA2124480404
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Ardanivska,UA2121980400,Dunkovytsia,UA2121980402
Ukraine,UA,Zakarpatska,UA21,Tiachivskyi,UA21244,Shyrokoluzka,UA2124488400,Fontyniasy,UA2124488403
Ukraine,UA,Zakarpatska,UA21,Rakhivskyi,UA21236,Dilivska,UA2123682500,Khmeliv,UA2123682503
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Kamianska,UA2121984800,Khmilnyk,UA2121984804
Ukraine,UA,Zakarpatska,UA21,Berehivskyi,UA21204,Velykobyihanska,UA2120482000,Mala Byihan,UA2120482002
Ukraine,UA,Zakarpatska,UA21,Svaliavskyi,UA21240,Tybavska,UA2124087200,Mala Martynka,UA2124087203
Ukraine,UA,Zakarpatska,UA21,Irshavskyi,UA21219,Dubrivska,UA2121982800,Mala Roztoka,UA2121982803
Ukraine,UA,Ternopilska,UA61,Zborivskyi,UA61226,Panasivska,UA6122687600,Chornyi Lis,UA6122687602
Ukraine,UA,Chernihivska,UA74,Menskyi,UA74230,Sakhnivska,UA7423085500,Sviati Hory,UA7423085505
Ukraine,UA,Chernihivska,UA74,Ripkynskyi,UA74244,Nedanchytska,UA7424485600,Nova Rudnia,UA7424485606
Ukraine,UA,Zaporizka,UA23,Polohivskyi,UA23242,Basanska,UA2324280500,Ozherelne,UA2324280502
Ukraine,UA,Dnipropetrovska,UA12,Nikopolskyi,UA12229,Prymiska,UA1222983900,Oleksiivka,UA1222983903
Ukraine,UA,Dnipropetrovska,UA12,Vasylkivskyi,UA12207,Pavlivska,UA1220787700,Perepeliache,UA1220787710
Ukraine,UA,Dnipropetrovska,UA12,Pokrovskyi,UA12242,Vyshnivska,UA1224284500,Danylivka,UA1224284505
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Kashyrivska,UA4823682200,Vysun,UA4823682203
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Kashyrivska,UA4823682200,Velykofedorivka,UA4823682202
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Dmytrivska,UA4823681900,Serhiivka,UA4823681907
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Dmytrivska,UA4823681900,Novovasylivka,UA4823681905
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Dmytro-Bilivska,UA4823681700,Novoukrainka,UA4823681708
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Dmytro-Bilivska,UA4823681700,Novodanylivka,UA4823681707
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Dmytro-Bilivska,UA4823681700,Nova Vysun,UA4823681704
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Dmytro-Bilivska,UA4823681700,Bilivka,UA4823681702
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Volodymyrivska,UA4823681400,Novosillia,UA4823681403
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Volodymyrivska,UA4823681400,Lisove,UA4823681402
Ukraine,UA,Mykolaivska,UA48,Kazankivskyi,UA48236,Veselobalkivska,UA4823681100,Pyshchevytsia,UA4823681105
Ukraine,UA,Zakarpatska,UA21,Tiachivskyi,UA21244,Vilkhovetska,UA2124485800,Sasovo,UA2124485803
Ukraine,UA,Zakarpatska,UA21,Perechynskyi,UA21232,Turie-Bystrianska,UA2123285000,Svaliavka,UA2123285002
Ukraine,UA,Zakarpatska,UA21,Mizhhirskyi,UA21224,Synevyrsko-Polianska,UA2122487200,Svoboda,UA2122487204
Ukraine,UA,Zakarpatska,UA21,Khustskyi,UA21253,Vyshkivska,UA2125355300,Shaian,UA2125355303
Ukraine,UA,Zakarpatska,UA21,Tiachivskyi,UA21244,Krychivska,UA2124483600,Rososh,UA2124483602
Ukraine,UA,Zhytomyrska,UA18,Ovrutskyi,UA18242,Rudnianska,UA1824286700,Pryluky,UA1824286707
Ukraine,UA,Ternopilska,UA61,Kremenetskyi,UA61234,Budkivska,UA6123481000,Komarivka,UA6123481003
